run_order_idx,timestamp_iso8601,config,bench,size,rep_in_cell,wall_s,srcversion,dmesg_delta
90,2026-08-12T09:37:47Z,C1,bench_graph_bfs,23,warmup_1,32.93,FADA940587C8B92B63A0FFF,0,warmup
91,2026-08-12T09:38:21Z,C2,bench_graph_bfs,23,warmup_1,33.08,FADA940587C8B92B63A0FFF,0,warmup
92,2026-08-12T09:38:54Z,C3,bench_graph_bfs,23,warmup_1,32.84,FADA940587C8B92B63A0FFF,0,warmup
93,2026-08-12T09:39:28Z,C0,bench_graph_bfs,23,warmup_2,31.53,FADA940587C8B92B63A0FFF,0,warmup
94,2026-08-12T09:40:00Z,C1,bench_graph_bfs,23,warmup_2,33.14,FADA940587C8B92B63A0FFF,0,warmup
95,2026-08-12T09:40:33Z,C2,bench_graph_bfs,23,warmup_2,32.72,FADA940587C8B92B63A0FFF,0,warmup
96,2026-08-12T09:41:07Z,C3,bench_graph_bfs,23,warmup_2,33.04,FADA940587C8B92B63A0FFF,0,warmup
97,2026-08-12T09:41:40Z,C0,bench_graph_bfs,23,kept_3,31.46,FADA940587C8B92B63A0FFF,0,kept
98,2026-08-12T09:42:12Z,C1,bench_graph_bfs,23,kept_3,32.93,FADA940587C8B92B63A0FFF,0,kept
99,2026-08-12T09:42:46Z,C2,bench_graph_bfs,23,kept_3,32.81,FADA940587C8B92B63A0FFF,0,kept
100,2026-08-12T09:43:19Z,C3,bench_graph_bfs,23,kept_3,32.86,FADA940587C8B92B63A0FFF,0,kept
101,2026-08-12T09:43:52Z,C0,bench_graph_bfs,23,kept_4,31.75,FADA940587C8B92B63A0FFF,0,kept
102,2026-08-12T09:44:25Z,C1,bench_graph_bfs,23,kept_4,33.12,FADA940587C8B92B63A0FFF,0,kept
103,2026-08-12T09:44:58Z,C2,bench_graph_bfs,23,kept_4,32.85,FADA940587C8B92B63A0FFF,0,kept
104,2026-08-12T09:45:32Z,C3,bench_graph_bfs,23,kept_4,32.81,FADA940587C8B92B63A0FFF,0,kept
105,2026-08-12T09:46:05Z,C0,bench_graph_bfs,23,kept_5,31.34,FADA940587C8B92B63A0FFF,0,kept
106,2026-08-12T09:46:37Z,C1,bench_graph_bfs,23,kept_5,33.06,FADA940587C8B92B63A0FFF,0,kept
107,2026-08-12T09:47:11Z,C2,bench_graph_bfs,23,kept_5,32.90,FADA940587C8B92B63A0FFF,0,kept
108,2026-08-12T09:47:44Z,C3,bench_graph_bfs,23,kept_5,32.85,FADA940587C8B92B63A0FFF,0,kept
109,2026-08-12T09:48:17Z,C0,bench_graph_bfs,23,kept_6,31.36,FADA940587C8B92B63A0FFF,0,kept
110,2026-08-12T09:48:49Z,C1,bench_graph_bfs,23,kept_6,33.01,FADA940587C8B92B63A0FFF,0,kept
111,2026-08-12T09:49:23Z,C2,bench_graph_bfs,23,kept_6,32.75,FADA940587C8B92B63A0FFF,0,kept
112,2026-08-12T09:49:56Z,C3,bench_graph_bfs,23,kept_6,32.77,FADA940587C8B92B63A0FFF,0,kept
113,2026-08-12T09:50:29Z,C0,bench_graph_bfs,23,kept_7,31.36,FADA940587C8B92B63A0FFF,0,kept
114,2026-08-12T09:51:01Z,C1,bench_graph_bfs,23,kept_7,32.86,FADA940587C8B92B63A0FFF,0,kept
115,2026-08-12T09:51:35Z,C2,bench_graph_bfs,23,kept_7,33.01,FADA940587C8B92B63A0FFF,0,kept
116,2026-08-12T09:52:08Z,C3,bench_graph_bfs,23,kept_7,33.01,FADA940587C8B92B63A0FFF,0,kept
117,2026-08-12T09:52:42Z,C0,bench_graph_bfs,23,kept_8,31.27,FADA940587C8B92B63A0FFF,0,kept
118,2026-08-12T09:53:14Z,C1,bench_graph_bfs,23,kept_8,33.14,FADA940587C8B92B63A0FFF,0,kept
119,2026-08-12T09:53:47Z,C2,bench_graph_bfs,23,kept_8,32.75,FADA940587C8B92B63A0FFF,0,kept
120,2026-08-12T09:54:21Z,C3,bench_graph_bfs,23,kept_8,32.92,FADA940587C8B92B63A0FFF,0,kept
121,2026-08-12T09:54:54Z,C0,bench_graph_bfs,23,kept_9,31.33,FADA940587C8B92B63A0FFF,0,kept
122,2026-08-12T09:55:26Z,C1,bench_graph_bfs,23,kept_9,32.88,FADA940587C8B92B63A0FFF,0,kept
123,2026-08-12T09:55:59Z,C2,bench_graph_bfs,23,kept_9,33.06,FADA940587C8B92B63A0FFF,0,kept
124,2026-08-12T09:56:33Z,C3,bench_graph_bfs,23,kept_9,32.82,FADA940587C8B92B63A0FFF,0,kept
125,2026-08-12T09:57:06Z,C0,bench_graph_bfs,23,kept_10,31.62,FADA940587C8B92B63A0FFF,0,kept
126,2026-08-12T09:57:38Z,C1,bench_graph_bfs,23,kept_10,33.08,FADA940587C8B92B63A0FFF,0,kept
127,2026-08-12T09:58:12Z,C2,bench_graph_bfs,23,kept_10,32.90,FADA940587C8B92B63A0FFF,0,kept
128,2026-08-12T09:58:45Z,C3,bench_graph_bfs,23,kept_10,33.01,FADA940587C8B92B63A0FFF,0,kept
129,2026-08-12T09:59:19Z,C0,bench_graph_bfs,23,kept_11,31.53,FADA940587C8B92B63A0FFF,0,kept
130,2026-08-12T09:59:51Z,C1,bench_graph_bfs,23,kept_11,33.04,FADA940587C8B92B63A0FFF,0,kept
131,2026-08-12T10:00:25Z,C2,bench_graph_bfs,23,kept_11,32.86,FADA940587C8B92B63A0FFF,0,kept
132,2026-08-12T10:00:58Z,C3,bench_graph_bfs,23,kept_11,32.90,FADA940587C8B92B63A0FFF,0,kept
133,2026-08-12T10:01:31Z,C0,bench_graph_bfs,23,kept_12,31.26,FADA940587C8B92B63A0FFF,0,kept
134,2026-08-12T10:02:03Z,C1,bench_graph_bfs,23,kept_12,32.95,FADA940587C8B92B63A0FFF,0,kept
135,2026-08-12T10:02:37Z,C2,bench_graph_bfs,23,kept_12,32.79,FADA940587C8B92B63A0FFF,0,kept
136,2026-08-12T10:03:10Z,C3,bench_graph_bfs,23,kept_12,32.89,FADA940587C8B92B63A0FFF,0,kept
137,2026-08-12T10:03:43Z,C0,bench_graph_bfs,23,kept_13,31.40,FADA940587C8B92B63A0FFF,0,kept
138,2026-08-12T10:04:15Z,C1,bench_graph_bfs,23,kept_13,33.10,FADA940587C8B92B63A0FFF,0,kept
139,2026-08-12T10:04:49Z,C2,bench_graph_bfs,23,kept_13,33.09,FADA940587C8B92B63A0FFF,0,kept
140,2026-08-12T10:05:22Z,C3,bench_graph_bfs,23,kept_13,32.85,FADA940587C8B92B63A0FFF,0,kept
141,2026-08-12T10:05:56Z,C0,bench_graph_bfs,23,kept_14,31.44,FADA940587C8B92B63A0FFF,0,kept
142,2026-08-12T10:06:28Z,C1,bench_graph_bfs,23,kept_14,32.95,FADA940587C8B92B63A0FFF,0,kept
143,2026-08-12T10:07:01Z,C2,bench_graph_bfs,23,kept_14,32.77,FADA940587C8B92B63A0FFF,0,kept
144,2026-08-12T10:07:35Z,C3,bench_graph_bfs,23,kept_14,33.18,FADA940587C8B92B63A0FFF,0,kept
145,2026-08-12T10:08:08Z,C0,bench_graph_bfs,23,kept_15,31.52,FADA940587C8B92B63A0FFF,0,kept
146,2026-08-12T10:08:40Z,C1,bench_graph_bfs,23,kept_15,33.19,FADA940587C8B92B63A0FFF,0,kept
147,2026-08-12T10:09:14Z,C2,bench_graph_bfs,23,kept_15,32.85,FADA940587C8B92B63A0FFF,0,kept
148,2026-08-12T10:09:48Z,C3,bench_graph_bfs,23,kept_15,33.08,FADA940587C8B92B63A0FFF,0,kept
149,2026-08-12T10:10:21Z,C0,bench_graph_bfs,23,kept_16,31.31,FADA940587C8B92B63A0FFF,0,kept
150,2026-08-12T10:10:53Z,C1,bench_graph_bfs,23,kept_16,32.97,FADA940587C8B92B63A0FFF,0,kept
151,2026-08-12T10:11:26Z,C2,bench_graph_bfs,23,kept_16,32.84,FADA940587C8B92B63A0FFF,0,kept
152,2026-08-12T10:12:00Z,C3,bench_graph_bfs,23,kept_16,32.98,FADA940587C8B92B63A0FFF,0,kept
153,2026-08-12T10:12:33Z,C0,bench_graph_bfs,23,kept_17,31.76,FADA940587C8B92B63A0FFF,0,kept
154,2026-08-12T10:13:06Z,C1,bench_graph_bfs,23,kept_17,32.86,FADA940587C8B92B63A0FFF,0,kept
