run_order_idx,timestamp_iso8601,config,bench,size,rep_in_cell,wall_s,srcversion,dmesg_delta
78,2026-08-10T13:18:22Z,C1,bench_stencil,24000,kept_20,14.71,8A2651D1CB32C7B239FB511,0,kept
79,2026-08-10T13:18:38Z,C2,bench_stencil,24000,kept_20,17.44,8A2651D1CB32C7B239FB511,0,kept
80,2026-08-10T13:18:56Z,C3,bench_stencil,24000,kept_20,15.02,8A2651D1CB32C7B239FB511,0,kept
81,2026-08-10T13:19:11Z,C0,bench_stencil,24000,kept_21,4.14,8A2651D1CB32C7B239FB511,0,kept
82,2026-08-10T13:19:16Z,C1,bench_stencil,24000,kept_21,14.84,8A2651D1CB32C7B239FB511,0,kept
83,2026-08-10T13:19:31Z,C2,bench_stencil,24000,kept_21,16.74,8A2651D1CB32C7B239FB511,0,kept
84,2026-08-10T13:19:49Z,C3,bench_stencil,24000,kept_21,15.29,8A2651D1CB32C7B239FB511,0,kept
85,2026-08-10T13:20:05Z,C0,bench_stencil,24000,kept_22,4.22,8A2651D1CB32C7B239FB511,0,kept
86,2026-08-10T13:20:09Z,C1,bench_stencil,24000,kept_22,16.11,8A2651D1CB32C7B239FB511,0,kept
87,2026-08-10T13:20:26Z,C2,bench_stencil,24000,kept_22,18.15,8A2651D1CB32C7B239FB511,0,kept
88,2026-08-10T13:20:45Z,C3,bench_stencil,24000,kept_22,16.78,8A2651D1CB32C7B239FB511,0,kept
89,2026-08-10T13:22:01Z,C0,bench_graph_bfs,23,warmup_1,54.27,8A2651D1CB32C7B239FB511,0,warmup
90,2026-08-10T13:22:56Z,C1,bench_graph_bfs,23,warmup_1,59.07,8A2651D1CB32C7B239FB511,0,warmup
91,2026-08-10T13:23:56Z,C2,bench_graph_bfs,23,warmup_1,58.28,8A2651D1CB32C7B239FB511,0,warmup
92,2026-08-10T13:24:55Z,C3,bench_graph_bfs,23,warmup_1,58.60,8A2651D1CB32C7B239FB511,0,warmup
93,2026-08-10T13:25:54Z,C0,bench_graph_bfs,23,warmup_2,54.71,8A2651D1CB32C7B239FB511,0,warmup
94,2026-08-10T13:26:49Z,C1,bench_graph_bfs,23,warmup_2,58.52,8A2651D1CB32C7B239FB511,0,warmup
95,2026-08-10T13:27:48Z,C2,bench_graph_bfs,23,warmup_2,57.96,8A2651D1CB32C7B239FB511,0,warmup
96,2026-08-10T13:28:47Z,C3,bench_graph_bfs,23,warmup_2,58.44,8A2651D1CB32C7B239FB511,0,warmup
97,2026-08-10T13:29:46Z,C0,bench_graph_bfs,23,kept_3,54.27,8A2651D1CB32C7B239FB511,0,kept
98,2026-08-10T13:30:41Z,C1,bench_graph_bfs,23,kept_3,58.25,8A2651D1CB32C7B239FB511,0,kept
99,2026-08-10T13:31:39Z,C2,bench_graph_bfs,23,kept_3,58.19,8A2651D1CB32C7B239FB511,0,kept
100,2026-08-10T13:32:38Z,C3,bench_graph_bfs,23,kept_3,58.53,8A2651D1CB32C7B239FB511,0,kept
101,2026-08-10T13:33:37Z,C0,bench_graph_bfs,23,kept_4,54.25,8A2651D1CB32C7B239FB511,0,kept
102,2026-08-10T13:34:32Z,C1,bench_graph_bfs,23,kept_4,58.24,8A2651D1CB32C7B239FB511,0,kept
103,2026-08-10T13:35:31Z,C2,bench_graph_bfs,23,kept_4,57.96,8A2651D1CB32C7B239FB511,0,kept
104,2026-08-10T13:36:29Z,C3,bench_graph_bfs,23,kept_4,58.10,8A2651D1CB32C7B239FB511,0,kept
105,2026-08-10T13:37:28Z,C0,bench_graph_bfs,23,kept_5,54.25,8A2651D1CB32C7B239FB511,0,kept
106,2026-08-10T13:38:23Z,C1,bench_graph_bfs,23,kept_5,58.20,8A2651D1CB32C7B239FB511,0,kept
107,2026-08-10T13:39:21Z,C2,bench_graph_bfs,23,kept_5,58.54,8A2651D1CB32C7B239FB511,0,kept
108,2026-08-10T13:40:21Z,C3,bench_graph_bfs,23,kept_5,58.36,8A2651D1CB32C7B239FB511,0,kept
109,2026-08-10T13:41:19Z,C0,bench_graph_bfs,23,kept_6,54.25,8A2651D1CB32C7B239FB511,0,kept
110,2026-08-10T13:42:14Z,C1,bench_graph_bfs,23,kept_6,58.21,8A2651D1CB32C7B239FB511,0,kept
111,2026-08-10T13:43:13Z,C2,bench_graph_bfs,23,kept_6,58.26,8A2651D1CB32C7B239FB511,0,kept
112,2026-08-10T13:44:12Z,C3,bench_graph_bfs,23,kept_6,58.06,8A2651D1CB32C7B239FB511,0,kept
113,2026-08-10T13:45:10Z,C0,bench_graph_bfs,23,kept_7,54.25,8A2651D1CB32C7B239FB511,0,kept
114,2026-08-10T13:46:05Z,C1,bench_graph_bfs,23,kept_7,58.24,8A2651D1CB32C7B239FB511,0,kept
115,2026-08-10T13:47:04Z,C2,bench_graph_bfs,23,kept_7,58.10,8A2651D1CB32C7B239FB511,0,kept
116,2026-08-10T13:48:03Z,C3,bench_graph_bfs,23,kept_7,58.35,8A2651D1CB32C7B239FB511,0,kept
117,2026-08-10T13:49:02Z,C0,bench_graph_bfs,23,kept_8,54.27,8A2651D1CB32C7B239FB511,0,kept
118,2026-08-10T13:49:56Z,C1,bench_graph_bfs,23,kept_8,58.23,8A2651D1CB32C7B239FB511,0,kept
119,2026-08-10T13:50:55Z,C2,bench_graph_bfs,23,kept_8,57.93,8A2651D1CB32C7B239FB511,0,kept
120,2026-08-10T13:51:54Z,C3,bench_graph_bfs,23,kept_8,58.20,8A2651D1CB32C7B239FB511,0,kept
121,2026-08-10T13:52:52Z,C0,bench_graph_bfs,23,kept_9,54.22,8A2651D1CB32C7B239FB511,0,kept
122,2026-08-10T13:53:47Z,C1,bench_graph_bfs,23,kept_9,58.21,8A2651D1CB32C7B239FB511,0,kept
123,2026-08-10T13:54:46Z,C2,bench_graph_bfs,23,kept_9,57.96,8A2651D1CB32C7B239FB511,0,kept
124,2026-08-10T13:55:44Z,C3,bench_graph_bfs,23,kept_9,58.11,8A2651D1CB32C7B239FB511,0,kept
125,2026-08-10T13:56:43Z,C0,bench_graph_bfs,23,kept_10,54.25,8A2651D1CB32C7B239FB511,0,kept
126,2026-08-10T13:57:38Z,C1,bench_graph_bfs,23,kept_10,58.16,8A2651D1CB32C7B239FB511,0,kept
127,2026-08-10T13:58:37Z,C2,bench_graph_bfs,23,kept_10,57.98,8A2651D1CB32C7B239FB511,0,kept
128,2026-08-10T13:59:35Z,C3,bench_graph_bfs,23,kept_10,58.28,8A2651D1CB32C7B239FB511,0,kept
129,2026-08-10T14:00:34Z,C0,bench_graph_bfs,23,kept_11,54.28,8A2651D1CB32C7B239FB511,0,kept
130,2026-08-10T14:01:29Z,C1,bench_graph_bfs,23,kept_11,58.23,8A2651D1CB32C7B239FB511,0,kept
131,2026-08-10T14:02:28Z,C2,bench_graph_bfs,23,kept_11,58.14,8A2651D1CB32C7B239FB511,0,kept
132,2026-08-10T14:03:26Z,C3,bench_graph_bfs,23,kept_11,58.48,8A2651D1CB32C7B239FB511,0,kept
133,2026-08-10T14:04:25Z,C0,bench_graph_bfs,23,kept_12,54.25,8A2651D1CB32C7B239FB511,0,kept
134,2026-08-10T14:05:20Z,C1,bench_graph_bfs,23,kept_12,58.27,8A2651D1CB32C7B239FB511,0,kept
135,2026-08-10T14:06:19Z,C2,bench_graph_bfs,23,kept_12,58.05,8A2651D1CB32C7B239FB511,0,kept
136,2026-08-10T14:07:18Z,C3,bench_graph_bfs,23,kept_12,58.12,8A2651D1CB32C7B239FB511,0,kept
