batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
2925,6833,5480,40,22222,21581,2615,22413,37401,74,1,1
2926,6462,2535,40,20328,19958,12072,20509,41618,38,1,1
2927,2344,561,50,18755,18595,7244,18916,29115,11,1,1
2928,4439,1553,40,11391,11121,1644,11571,19247,27,1,1
2929,6332,3717,40,10580,10089,1132,10770,22002,55,1,1
2930,7254,5710,50,20559,19898,3266,20770,37050,78,1,1
2931,5170,2044,40,14378,14047,1603,14538,23415,33,1,1
2932,5270,1873,40,19807,19487,5841,19988,33022,33,1,1
2933,7414,4859,40,17904,17333,1273,18104,31710,67,1,1
2934,6813,2074,40,19507,19186,3116,19687,31730,34,1,1
2935,2816,210,50,8406,8296,1403,8556,13045,5,1,1
2936,3927,481,40,8246,8076,982,8396,13836,11,1,1
2937,6673,5440,40,13857,13215,3256,14057,29486,75,1,1
2938,4729,591,40,12855,12674,1683,13015,20068,13,1,1
2939,7274,4348,1884,14677,14137,4358,16712,32752,61,1,1
2940,6662,1583,40,31610,31299,2254,31770,42330,25,1,2
2941,5711,3597,40,21351,20890,8937,21531,39836,50,1,1
2942,3617,150,40,8476,8366,1934,8616,14377,3,1,1
2943,7635,4729,50,14006,13415,2184,14207,28795,69,1,1
2944,7294,6132,40,19056,18375,1713,19256,34455,80,1,1
2945,6231,4389,40,17273,16712,4759,17473,32902,64,1,1
2946,2785,1974,40,16832,16532,611,17002,22432,30,1,1
2947,17433,23905,50,7173,5240,10671,7504,59573,250,1,1
2948,4979,3166,40,21321,20899,8917,21511,38613,47,1,1
2949,5200,3376,40,21671,21220,7855,21852,38333,49,1,1
2950,12885,8406,40,19807,18986,9317,20028,50686,99,1,1
2951,3296,1904,40,11732,11432,3858,11902,21010,30,1,1
2952,1202,291,40,9378,9248,681,9528,11752,6,1,1
2953,17804,18565,40,17273,15709,17814,17573,71806,201,1,1
2954,3427,2254,40,17223,16852,5811,17393,28935,37,1,1
2955,4008,2625,40,17523,17133,672,17713,25058,41,1,1
2956,17663,21481,40,25428,23595,17252,25749,82185,231,1,2
2957,2555,1002,40,19197,18966,16842,19357,39816,19,1,1
2958,5260,2966,40,15860,15420,1744,16050,26060,47,1,1
2959,6793,5581,40,17183,16522,2735,17383,32542,77,1,1
2960,6602,4559,40,17824,17253,3757,18014,32992,66,1,1
