batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
632,6602,2004,40,20730,20388,17302,20910,46858,32,1,1
633,3046,1242,40,20779,20509,15109,20949,40397,23,1,1
634,932,171,40,8045,7925,581,8195,9929,3,1,1
635,13396,12253,50,12925,11752,1092,13185,39986,138,1,1
636,7454,5771,50,14668,13977,2064,14878,30217,77,1,1
637,5099,2214,50,18124,17773,1613,18305,27281,34,1,1
638,6613,5270,40,23915,23274,1804,24125,37852,71,1,1
639,6132,2354,50,22453,22092,20919,22643,52088,35,1,1
640,2685,1583,50,21130,20849,14337,21301,39966,24,1,1
641,3035,1152,50,12123,11892,2454,12303,18985,19,1,1
642,7414,5551,40,14457,13836,2645,14668,30338,69,1,1
643,7504,5119,50,20428,19807,4608,20650,37921,68,1,1
644,6903,5540,40,21180,20508,1763,21401,35637,75,1,1
645,6232,2996,50,21551,21130,17323,21741,48342,43,1,1
646,3527,1032,40,20369,20138,10610,20529,35748,18,1,1
647,5791,4378,40,13255,12694,1062,13455,24736,59,1,1
648,6893,5381,40,13525,12884,1943,13736,28003,71,1,1
649,7714,5691,40,19928,19257,2946,20138,36539,75,1,1
650,7414,6422,40,22703,21961,2625,22914,39435,82,1,1
651,6702,2505,50,21260,20890,12022,21441,42720,36,1,1
652,5360,2164,50,20539,20188,6663,20719,34956,34,1,1
653,4919,1994,40,11211,10870,1333,11381,19677,32,1,1
654,6503,4558,40,10981,10399,1012,11181,23314,62,1,1
655,4278,781,40,6632,6432,1052,6793,12954,15,1,1
656,3456,2285,40,14758,14407,3807,14938,24526,34,1,1
657,4388,851,40,13245,13034,1653,13406,20348,16,1,1
658,7333,6092,40,21260,20559,4117,21471,39063,79,1,1
659,5841,2194,50,21040,20689,9588,21230,38893,35,1,1
660,2325,911,41,19967,19747,5811,20128,29215,16,1,1
661,3957,1133,40,8796,8546,1793,8966,15890,20,1,1
662,5290,1853,41,9477,9147,1102,9649,17934,31,1,1
663,6542,3777,50,15660,15169,3176,15860,29395,54,1,1
664,7274,6402,40,17113,16391,5731,17333,36770,82,1,1
665,3076,441,40,12904,12744,2013,13054,18645,9,1,1
666,7995,7023,40,20078,19296,2655,20298,38022,89,1,1
667,3426,902,40,21851,21631,1603,22011,27992,17,1,1
668,5400,1303,50,19878,19617,3025,20058,29836,24,1,1
669,3797,481,50,8476,8305,1723,8637,14688,11,1,1
670,6332,4559,50,13896,13325,2104,14096,27141,62,1,1
671,7645,5750,50,18525,17864,3466,18745,35647,75,1,1
672,4629,1142,41,14036,13796,1834,14197,21862,20,1,1
673,7114,5921,40,19878,19187,2465,20098,35638,78,1,1
674,4749,2074,50,22222,21902,10911,22392,40186,30,1,1
675,2444,1062,41,20168,19937,8456,20339,32341,19,1,1
676,3647,1543,40,11742,11452,2094,11912,19236,26,1,1
677,7143,5250,40,12664,12053,1353,12864,26650,68,1,1
678,6963,5621,50,19056,18415,1583,19277,33474,73,1,1
679,7213,5180,40,17924,17313,3317,18124,33894,68,1,1
680,6142,4598,40,18975,18404,3757,19167,33724,63,1,1
681,6432,3717,51,22131,21641,10830,22333,43372,54,1,1
682,2194,791,41,19807,19617,12494,19968,35487,14,1,1
683,11061,4929,40,20659,20078,18675,20859,55575,63,1,1
684,3797,1503,40,13155,12885,13476,13315,32141,24,1,1
685,1432,391,40,9348,9207,9719,9508,21100,8,1,1
686,18094,23374,40,23605,21681,22393,23935,87856,241,1,1
687,8727,6562,40,19116,18385,3927,19327,38603,84,1,1
688,3176,1834,40,17112,16792,852,17272,23194,31,1,1
689,18175,23244,40,7094,5160,21080,7434,69983,242,1,1
690,7755,4318,40,22413,21902,19336,22593,54042,56,1,1
691,1924,721,40,19898,19707,19277,20048,42030,14,1,1
692,16902,22572,40,7153,5200,3587,7494,50605,244,1,1
693,4749,3947,40,16682,16161,1823,16882,27441,57,1,1
694,6612,5080,40,17934,17303,2655,18134,32541,71,1,1
695,6582,5460,40,17833,17192,3246,18034,33373,73,1,1
696,6983,5480,51,18254,17623,3266,18475,34234,73,1,1
697,5340,2245,50,20639,20298,21010,20819,49454,34,1,1
698,5981,5811,40,22132,21430,14638,22332,48822,76,1,2
699,6252,6412,50,14788,14087,1022,15008,28744,83,1,1
700,6162,2836,40,10460,10069,1322,10650,21010,41,1,1
701,6322,5190,40,17202,16571,1753,17403,30728,72,1,1
702,6833,4729,50,16602,16031,2986,16802,31400,65,1,1
703,6522,5200,40,17684,17073,2274,17884,31920,70,1,1
704,6201,2444,40,20609,20249,20349,20779,49834,36,1,1
705,3006,1302,40,20138,19898,14328,20298,38984,21,1,1
706,5331,4017,40,13877,13346,1102,14067,24557,58,1,1
707,3056,411,40,16832,16632,1483,16982,21992,9,1,2
708,2915,1342,40,11903,11652,3587,12063,19948,22,1,1
709,3316,2014,50,15309,14988,3427,15479,24296,32,1,1
710,3948,2114,40,18124,17784,2755,18294,27161,34,1,1
711,3637,672,50,19126,18946,15760,19296,39405,14,1,1
712,1633,301,40,19266,19136,12804,19416,34184,6,1,1
713,4348,3056,50,13085,12654,1032,13265,21741,47,1,1
714,2434,1583,40,12163,11882,591,12324,16982,26,1,1
715,16532,20378,40,23985,22182,1914,24306,63170,223,1,2
716,7023,6232,40,20839,20128,2385,21049,36739,84,1,1
717,8086,1863,41,19897,19587,11903,20058,41970,30,1,1
718,2565,511,40,19677,19507,6973,19827,29936,11,1,1
719,1834,391,40,11021,10860,2174,11171,15620,9,1,1
720,3396,331,40,7885,7745,1012,8035,12814,7,1,1
721,3075,1883,50,11011,10701,2245,11181,18435,31,1,1
722,3647,871,41,7995,7784,1052,8156,13776,17,1,1
723,3697,2594,40,17984,17593,3637,18155,28143,41,1,1
724,2805,1894,40,18415,18094,621,18575,23935,31,1,1
725,9228,8746,40,22672,21720,15950,22904,56878,110,1,2
726,7013,4699,40,20569,20018,8777,20759,41298,62,1,1
727,3106,841,40,10179,9979,2234,10349,16561,16,1,1
728,6332,4248,40,11752,11221,1644,11942,24206,59,1,1
729,4989,1393,40,11883,11612,1362,12043,19847,24,1,1
730,7114,4639,40,15569,15008,1914,15759,29476,63,1,1
731,6262,5190,50,21831,21230,3477,22041,37010,70,1,1
732,5761,1312,40,19617,19356,8476,19778,35387,23,1,1
733,14918,13806,40,23114,21891,2255,23374,54393,152,1,1
734,5020,1793,50,9208,8917,1372,9378,17613,29,1,1
735,4559,1262,40,15550,15259,1112,15710,22693,22,1,2
736,2204,1343,50,12083,11832,3126,12243,18966,23,1,1
737,7484,3757,40,14327,13836,1343,14507,27151,54,1,1
738,7243,6613,40,22282,21561,2936,22492,39334,86,1,1
739,5971,1934,50,19727,19417,5501,19897,33363,31,1,1
740,7313,2004,40,19377,19046,2755,19547,31669,32,1,1
741,4117,561,40,8486,8305,1002,8647,14367,13,1,1
742,5721,4008,40,10199,9668,1513,10379,21671,60,1,1
743,4479,2144,40,11161,10800,1293,11341,19297,37,1,1
744,3968,901,40,20770,20529,1683,20920,27512,16,1,2
745,7103,6252,50,15910,15199,2174,16121,31700,85,1,1
746,5791,4709,51,19326,18765,1754,19527,31821,65,1,1
747,6142,2264,40,19547,19267,1593,19707,29756,25,1,1
748,6792,5371,40,23023,22392,5340,23223,40767,72,1,1
749,4218,2064,40,14838,14497,2254,14999,23585,34,1,1
750,6442,4889,40,18074,17493,2425,18264,32081,67,1,1
751,6783,4198,40,17564,17033,3727,17754,32502,60,1,1
752,6523,5640,40,18976,18324,4248,19177,35638,76,1,1
753,11162,10540,50,25057,24045,9518,25297,56567,126,1,1
754,2003,752,40,19337,19136,12954,19487,35246,15,1,1
755,7545,6061,40,16482,15779,1052,16682,31390,82,1,1
756,7785,6863,40,17563,16812,2575,17773,35046,89,1,1
757,6472,4488,40,17653,17102,3326,17844,32190,63,1,1
758,7464,5260,40,17944,17323,3867,18144,34785,72,1,1
759,5811,1172,40,19357,19126,14247,19517,40787,20,1,1
760,6933,3877,50,20559,20068,12434,20749,44033,55,1,1
761,6813,6602,40,17163,16422,1032,17383,31870,88,1,1
762,6402,5140,40,16681,16060,3416,16882,31880,71,1,1
763,6973,4399,40,17353,16782,4108,17543,33073,65,1,1
764,3236,1783,40,16341,16050,621,16502,22202,28,1,1
765,18064,19647,50,25608,23905,20078,25919,83758,213,1,2
766,5420,3176,50,20689,20268,16702,20879,46217,47,1,1
767,5420,4588,40,21140,20569,1192,21330,32591,65,1,1
768,6172,4989,40,17863,17262,3326,18074,32602,70,1,1
769,2064,1092,40,15249,15018,612,15409,19227,19,1,1
770,18495,22663,50,21461,19598,4278,21791,67277,236,1,2
771,2415,942,40,19567,19357,17183,19717,40307,17,1,1
772,16722,21561,40,6653,4830,18034,6973,63340,233,1,1
773,9368,7815,40,22492,21691,13365,22703,53301,96,1,1
774,4399,3617,50,13596,13125,1062,13786,22914,53,1,1
775,3958,390,41,8886,8746,1463,9037,14898,8,1,1
776,6272,4738,40,13616,13024,2394,13806,27261,67,1,1
777,7323,4629,40,25809,25187,1684,26009,39685,67,1,2
778,7304,6252,40,17273,16551,1984,17483,33083,86,1,1
779,6632,2946,50,20368,19978,19066,20548,49243,42,1,1
780,2835,1192,40,20319,20088,13876,20489,38432,21,1,1
781,752,120,40,8416,8316,631,8566,10119,1,1,1
782,13516,12163,40,12384,11231,1062,12644,39425,142,1,1
783,7033,5490,40,13586,12935,2294,13786,28664,76,1,1
784,6562,5330,40,19517,18896,2856,19717,34515,73,1,1
785,6653,6041,41,19797,19116,2134,19998,34886,80,1,1
786,5581,2164,40,20579,20249,20028,20749,48582,35,1,1
787,6392,5340,40,21361,20699,12954,21561,46297,73,1,2
