batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
719,19230,18761,108,46843,44895,1842,47513,87436,95,1,1
720,10750,7454,107,77055,75890,1817,77528,97637,43,1,2
721,10940,10093,268,81599,79230,2843,83177,107315,46,1,1
722,7944,354,117,99258,98786,4616,100240,113425,1,1,1
723,19965,15436,260,116626,114550,13760,117732,167339,62,1,1
724,27454,27335,175,90708,87701,2519,91983,149615,100,1,1
725,14543,13031,131,79386,75335,3331,80454,111827,56,1,1
726,10588,6304,221,84242,83306,4959,85082,107170,27,1,1
727,13487,29244,181,62376,60675,1916,63107,107874,68,1,1
728,42099,33212,128,75857,72860,15582,76864,167855,148,1,1
729,15385,11596,103,63295,61950,13681,63825,104578,60,1,1
730,21126,21325,111,51956,49732,1863,52675,97102,107,1,1
731,9446,7929,96,42361,41301,1810,42839,62121,47,1,1
732,7188,3623,219,63600,62585,6699,64360,82195,21,1,1
733,16124,13564,391,88332,86100,2567,89567,122045,58,1,1
734,57849,56828,370,142638,137635,20360,144883,280547,161,1,1
735,14990,10276,183,70269,69006,15656,70954,111980,53,1,1
736,17700,14800,156,54882,53189,1883,55550,90034,75,1,1
737,9148,6993,101,42185,41060,1781,42658,60672,42,1,1
738,2087,718,97,39810,39487,1151,40143,44200,6,1,1
739,28580,31930,107,56926,53850,1876,57765,120244,147,1,2
740,42236,33207,104,75302,72311,24541,76169,176264,151,1,1
741,13194,10392,105,79822,78568,16349,80377,120416,56,1,1
742,12163,10938,101,46342,45011,1777,46893,71871,59,1,1
743,10273,9252,110,42199,41020,1782,42702,64099,53,1,1
744,14641,12780,105,51308,49855,1839,51874,81236,68,1,1
745,11226,10559,97,48310,47087,1747,48818,72440,57,1,1
746,42417,26772,124,72654,70158,22443,73445,165175,125,1,1
747,15098,10113,152,62053,60860,16096,62623,104037,53,1,1
748,13961,12758,104,43029,41591,1857,43590,72267,66,1,1
749,12470,11427,101,33722,32413,1789,34254,60038,62,1,1
750,4769,197,97,24562,24371,1857,24861,31774,1,1,1
751,16960,15943,106,50063,48394,1710,50662,85366,80,1,1
752,13601,12740,105,47134,45697,1713,47689,75830,68,1,1
753,53042,33761,153,73568,70642,21421,74491,182819,149,1,1
754,14922,8137,107,59411,58397,15335,59895,98383,46,1,1
755,15246,14295,129,37770,36194,1772,38389,69804,73,1,1
756,9929,7314,99,35567,34566,1739,36037,55112,44,1,1
757,23673,15440,155,61887,60187,1771,62556,103544,79,1,1
758,13445,12602,101,68094,66643,1870,68687,96706,69,1,1
759,41995,31473,112,70719,67897,20100,71579,165249,142,1,1
760,14527,7578,97,61647,60641,14392,62118,98709,43,1,1
761,14352,13191,104,34834,33369,1804,35402,64854,67,1,1
762,8934,7189,100,32620,31660,2034,33068,51315,41,1,1
763,3429,1239,91,28460,28092,5059,28797,38616,10,1,1
764,28251,14589,199,49187,47598,2245,49877,95054,75,1,1
765,13004,12181,103,55367,53958,3335,55964,84574,66,1,1
766,42511,27350,112,68669,66210,12649,69440,152050,123,1,1
767,17125,11580,107,61808,60500,8890,62342,100029,61,1,1
768,42765,24064,114,50745,48419,28275,51535,146738,113,1,1
769,6762,197,97,24533,24321,1823,24838,33709,1,1,1
770,11037,6581,95,26241,25373,16683,26685,61074,37,1,1
771,20361,6894,101,21416,20510,5698,21872,54913,39,1,1
772,5294,2498,100,29257,28754,4653,29630,42162,18,1,1
773,12934,8838,105,42544,41463,1717,43024,66605,49,1,1
774,18307,18385,94,59397,57555,3702,60040,100525,90,1,1
775,42118,27405,108,68357,65849,11357,69137,150114,126,1,1
776,26993,8991,129,61890,60776,7088,62417,105579,48,1,1
777,10112,5460,120,33423,32597,1811,33886,51365,33,1,1
